"Date";"Debate title/Bill name";"Debate Type";"link";"Representative"
"2024-07-02 00:00:00";"Motion of Thanks on the President's Address";"Motion of Thanks on the President's Address";"/mptrack/debatenotfound";"Gaurav Gogoi"
"2024-08-09 00:00:00";"Request to govt. make a big cow shelters and make arrangement for their food and water and to appoint people on salary to look after them";"Special Mention";"/mptrack/debatenotfound";"Narayandas Ahirwar"
"2024-08-05 00:00:00";"Discussion on the Demands for Grants Nos. 43 and 44 under the control of the Ministry of Fisheries, Animal Husbandry and Dairying";"Budget (General)";"/mptrack/debatenotfound";"Narayandas Ahirwar"
"2024-08-02 00:00:00";"Discussion on the Demands for Grants Nos. 46 and 47 under the control of the Ministry of Health and Family Welfare";"Budget (General)";"/mptrack/debatenotfound";"Narayandas Ahirwar"
"2024-07-24 00:00:00";"Regarding problem of Irrigation in Jalaun Parliamentary Constituency";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Narayandas Ahirwar"
"2024-08-06 00:00:00";"Request to govt to form a committee on animal birth control";"Special Mention";"/mptrack/debatenotfound";"Atul Garg"
"2024-08-01 00:00:00";"Discussion on the Demands for Grants Nos. 25 and 26 under the control of the Ministry of Education";"Budget (General)";"/mptrack/debatenotfound";"Priyanka Satish Jarkiholi"
"2024-08-06 00:00:00";"Regarding need to allocate funds for Khagaria � Kusheshwar Asthan railway line project and ensure the completion of the project in a time bound manner";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Shambhavi"
"2024-08-06 00:00:00";"The Finance (No.2) Bill, 2024";"Government Bills";"/mptrack/debatenotfound";"Shambhavi"
"2024-08-06 00:00:00";"Request to govt develop water sports area in samastipur";"Special Mention";"/mptrack/debatenotfound";"Shambhavi"
"2024-08-05 00:00:00";"Discussion on the Demands for Grants Nos. 43 and 44 under the control of the Ministry of Fisheries, Animal Husbandry and Dairying";"Budget (General)";"/mptrack/debatenotfound";"Shambhavi"
"2024-08-02 00:00:00";"Request to connect the villages near State highway 56 to all weather road in Kusheshwar, Bihar";"Special Mention";"/mptrack/debatenotfound";"Shambhavi"
"2024-08-01 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"Shambhavi"
"2024-08-01 00:00:00";"Discussion on the Demands for Grants Nos. 25 and 26 under the control of the Ministry of Education";"Budget (General)";"/mptrack/debatenotfound";"Shambhavi"
"2024-07-31 00:00:00";"Regarding need to establish Steel manufacturing Unit in Samastipur, Bihar";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Shambhavi"
"2024-07-30 00:00:00";"(i) General Discussion on the Budget�2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Shambhavi"
"2024-07-01 00:00:00";"Motion of Thanks on the President's Address";"Motion of Thanks on the President's Address";"/mptrack/debatenotfound";"Shambhavi"
"2024-08-02 00:00:00";"Regarding need to construct stop dam in Narsinghpur district in Hoshangabad Parliamentary Constituency";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Darshan Singh Choudhary"
"2024-07-31 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"Darshan Singh Choudhary"
"2024-07-29 00:00:00";"(i) General Discussion on the Budget-2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Darshan Singh Choudhary"
"2024-07-24 00:00:00";"Request to govt extending the selling date of moong crop";"Special Mention";"/mptrack/debatenotfound";"Darshan Singh Choudhary"
"2024-08-06 00:00:00";"Request to govt to please revisit the judgment on the tamil nadu arunthathiyars act or have some safety measures to protect the reservations without any delay";"Special Mention";"/mptrack/debatenotfound";"Raja A"
"2024-07-01 00:00:00";"Motion of Thanks on the President's Address";"Motion of Thanks on the President's Address";"/mptrack/debatenotfound";"Raja A"
"2024-08-06 00:00:00";"Request to govt take action against the gyanradha multi co-operative state society";"Special Mention";"/mptrack/debatenotfound";"Kalyan Vaijinathrao Kale"
"2024-08-05 00:00:00";"Discussion on the Demands for Grants Nos. 43 and 44 under the control of the Ministry of Fisheries, Animal Husbandry and Dairying";"Budget (General)";"/mptrack/debatenotfound";"Kalyan Vaijinathrao Kale"
"2024-08-01 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"Poonamben Hematbhai Maadam"
"2024-08-01 00:00:00";"Discussion on the Demands for Grants Nos. 25 and 26 under the control of the Ministry of Education";"Budget (General)";"/mptrack/debatenotfound";"Poonamben Hematbhai Maadam"
"2024-07-30 00:00:00";"(i) General Discussion on the Budget�2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Poonamben Hematbhai Maadam"
"2024-07-02 00:00:00";"Motion of Thanks on the President's Address";"Motion of Thanks on the President's Address";"/mptrack/debatenotfound";"Poonamben Hematbhai Maadam"
"2024-08-07 00:00:00";"Regarding extension of electricity connection to villages under Lawalong Block in Chatra Parliamentary Constituency, Jharkhand";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Kali Charan Munda"
"2024-08-02 00:00:00";"Demand for rail connectivity from Chatra to Chandwa and request for stoppage of trains in Chandwa, Chipadohar and Kechki";"Special Mention";"/mptrack/debatenotfound";"Kali Charan Munda"
"2024-07-30 00:00:00";"Request to minister immediate action required for the construction of khunti bypass";"Special Mention";"/mptrack/debatenotfound";"Kali Charan Munda"
"2024-07-25 00:00:00";"Regarding construction of Rail over bridge at Chandwa";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Kali Charan Munda"
"2024-08-08 00:00:00";"Regarding need to expedite completion of railway projects in Nizamabad Parliamentary Constituency and reinstatement of Nizamabad-bound discontinued trains";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Arvind Dharmapuri"
"2024-08-06 00:00:00";"Request to govt pay homage by installing a statue of sant sri sevalal maharaj ji in the parliament house complex";"Special Mention";"/mptrack/debatenotfound";"Arvind Dharmapuri"
"2024-08-06 00:00:00";"Regarding need to enhance the compensation for the workers who die during engagement under Mahatma Gandhi National Rural Employment Guarantee (MGNREGS) Scheme";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Murasoli S"
"2024-07-31 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"Murasoli S"
"2024-07-25 00:00:00";"Urge upon to govt that the sufficient and prescribed volume of cauvery water should be released to mettur dam by karnataka";"Special Mention";"/mptrack/debatenotfound";"Murasoli S"
"2024-07-24 00:00:00";"(i) General Discussion on the Budget-2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Kumari Selja"
"2024-08-09 00:00:00";"Request to govt take an appropriate steps so that discipline and control can be established in the field of online gaming";"Special Mention";"/mptrack/debatenotfound";"Dhairyasheel Sambhajirao Mane"
"2024-07-31 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"Dhairyasheel Sambhajirao Mane"
"2024-07-25 00:00:00";"(i) General Discussion on the Budget-2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Dhairyasheel Sambhajirao Mane"
"2024-08-07 00:00:00";"Regarding establishment of a Navodaya Vidyalaya in Mauganj district, Madhya Pradesh";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Janardan Mishra"
"2024-08-05 00:00:00";"Discussion on the Demands for Grants Nos. 43 and 44 under the control of the Ministry of Fisheries, Animal Husbandry and Dairying";"Budget (General)";"/mptrack/debatenotfound";"Janardan Mishra"
"2024-07-24 00:00:00";"Demand for the construction of railway line from Rewa to Mirzapur";"Special Mention";"/mptrack/debatenotfound";"Janardan Mishra"
"2024-07-26 00:00:00";"(i) General Discussion on the Budget-2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Balwant Baswant Wankhade"
"2024-08-06 00:00:00";"The Finance (No.2) Bill, 2024";"Government Bills";"/mptrack/debatenotfound";"Ramprit Mandal"
"2024-08-02 00:00:00";"Discussion on the Demands for Grants Nos. 46 and 47 under the control of the Ministry of Health and Family Welfare";"Budget (General)";"/mptrack/debatenotfound";"Ramprit Mandal"
"2024-08-02 00:00:00";"Regarding establishment of Kendriya Vidyalaya in Jhanjharpur, Bihar";"Special Mention";"/mptrack/debatenotfound";"Ramprit Mandal"
"2024-07-31 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"Ramprit Mandal"
"2024-07-26 00:00:00";"Regarding setting up of an Agricultural University in Madhubani District";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Ramprit Mandal"
"2024-08-08 00:00:00";"Request to govt develop jaipur as an IT hub";"Special Mention";"/mptrack/debatenotfound";"Manju Sharma"
"2024-08-06 00:00:00";"Regarding need to remove encroachments in Ramgarh dam area in Jaipur Parliamentary Constituency, Rajasthan";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Manju Sharma"
"2024-08-02 00:00:00";"Regarding need to restore the traditional methods of rain water harvesting by preservation of old Bawaris in Rajasthan";"Special Mention";"/mptrack/debatenotfound";"Manju Sharma"
"2024-08-01 00:00:00";"Regarding grant of Central University status to Rajasthan University";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Manju Sharma"
"2024-07-31 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"Manju Sharma"
"2024-07-30 00:00:00";"(i) General Discussion on the Budget�2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Manju Sharma"
"2024-07-24 00:00:00";"Request to minister please grant the status of AIIMS to sawai mansingh govt. hospital located in jaipur";"Special Mention";"/mptrack/debatenotfound";"Manju Sharma"
"2024-07-02 00:00:00";"Motion of Thanks on the President's Address";"Motion of Thanks on the President's Address";"/mptrack/debatenotfound";"Manju Sharma"
"2024-08-05 00:00:00";"Discussion on the Demands for Grants Nos. 43 and 44 under the control of the Ministry of Fisheries, Animal Husbandry and Dairying";"Budget (General)";"/mptrack/debatenotfound";"Jyotsna Charandas Mahant"
"2024-07-29 00:00:00";"Request to minister to re-start the korba-gevra road passenger train and start pit line at korba";"Special Mention";"/mptrack/debatenotfound";"Jyotsna Charandas Mahant"
"2024-08-08 00:00:00";"Opposed the introduction of The Waqf (Amendment) Bill, 2024";"Government Bills";"/mptrack/debatenotfound";"Thirumaavalavan Tholkappiyan"
"2024-07-29 00:00:00";"(i) General Discussion on the Budget-2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Thirumaavalavan Tholkappiyan"
"2024-07-02 00:00:00";"Motion of Thanks on the President's Address";"Motion of Thanks on the President's Address";"/mptrack/debatenotfound";"Thirumaavalavan Tholkappiyan"
"2024-08-09 00:00:00";"Urge upon to govt. that just as a master plan is made for the municipalities, in the same way a master plan should be made for our panchayats in rural areas";"Special Mention";"/mptrack/debatenotfound";"Sandhya Ray"
"2024-07-31 00:00:00";"Discussion on the Demand for Grant No. 85 under the control of the Ministry of Railways";"Budget (General)";"/mptrack/debatenotfound";"Sandhya Ray"
"2024-07-31 00:00:00";"Regarding setting up of a National Digital Library in Bhind and Datia Districts";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Sandhya Ray"
"2024-07-30 00:00:00";"(i) General Discussion on the Budget�2024-25; (ii) General Discussion on the Budget of Union Territory of Jammu and Kashmir for 2024-25; and (iii) Demands for Grants in respect of Union Territory of Jammu and Kashmir-2024-25.";"Budget (General)";"/mptrack/debatenotfound";"Sandhya Ray"
"2024-07-29 00:00:00";"Request to govt an inquiry should be set up against the delhi govt. in the incident of 3 student deaths in old rajinder nagar";"Special Mention";"/mptrack/debatenotfound";"Amol Ramsing Kolhe"
"2024-07-29 00:00:00";"Request to minister that the operation of chemical and industrial waste management company should be banned in Ranjangaon";"Special Mention";"/mptrack/debatenotfound";"Amol Ramsing Kolhe"
"2024-07-02 00:00:00";"Regarding completion of Pune � Nasik Semi High speed Rail Corridor Project";"LS - Matters under (Rule-377)";"/mptrack/debatenotfound";"Amol Ramsing Kolhe"
"2024-07-01 00:00:00";"Motion of Thanks on the President's Address";"Motion of Thanks on the President's Address";"/mptrack/debatenotfound";"Amol Ramsing Kolhe"
"2024-08-07 00:00:00";"Request to govt. to protect our riverbanks, safeguard our communities, restore hope to the people of Balagarh, and ensure that their plight is alleviated through timely and effective action";"Special Mention";"/mptrack/debatenotfound";"Rachna Banerjee"
"2024-08-02 00:00:00";"Discussion on the Demands for Grants Nos. 46 and 47 under the control of the Ministry of Health and Family Welfare";"Budget (General)";"/mptrack/debatenotfound";"Daggumalla Prasada Rao"
